T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3	T24_1	T24_2	T24_3
5.53492516268324	5.48086554756139	5.61793398801154	5.69504576700876	5.53422276869536	5.72383821492965	5.35291910514351	5.19752216052808	5.54764736359932	5.34115435270984	5.34905121483273	5.40205113140648	4.69349927172493	4.79462754924394	4.92642707050451
7.29495360756778	7.20798498741773	6.82943847245371	7.72255547098666	7.73377783830774	7.749109024567	8.0643044189428	7.7846856464353	8.06198863912233	7.54806211726497	7.62283154404363	7.32429143692622	5.75415748709578	5.54935681985121	5.10680164281539
4.12165591809755	3.79769787255297	3.52163597213862	3.81256470190034	3.73301320477546	3.75494438806658	4.26717576935074	3.77037050066195	3.66524626320764	4.1842537937471	4.28333995864284	4.04093887733535	3.0153415722027	2.79414018746428	2.93104115935711
6.12369843936048	6.06250822724658	6.37455373341366	6.00592275278602	5.77282977748702	5.61917930265398	4.89594968634583	4.02285190167447	4.64787500876238	5.22359178982762	5.36066879741191	5.45878655782585	4.87632386413949	4.65799346286678	4.74548685386367
4.11363842070268	3.96488370138239	3.87437936067816	3.76153862164492	3.52901716886249	3.58142978303738	3.97854603772469	4.06530009984346	3.97234383988111	4.03348055042504	4.05167029857379	4.11384100053303	4.73820457698163	5.07331333915428	5.23108258266238
5.53603171062105	5.57368160976222	5.23437027730462	5.38889867369916	5.21147116681244	5.53422374263379	4.40710167705811	4.45733885720175	4.74129315691615	5.20171157053838	5.34145515273357	5.23411716028649	5.71135348567317	6.00828879565357	5.7603955637807
6.70286976403232	6.71059720717633	6.63510211953289	7.93065494246894	7.85854226807015	7.96244868682819	7.27188057972893	6.98229770644968	7.06859549674664	7.31790359816565	7.23018178745916	7.33553497928805	7.11200105057217	7.04106645288916	7.09275913230587
5.12788743237922	5.15983135034611	5.01368889946218	4.63712125025628	4.64164524913722	4.62041768813682	4.93761055921682	4.59107126130765	4.77975975342606	4.81179145807025	4.91893715346313	4.98888405353699	5.35981101753029	5.18599135522165	5.16319280015938
5.17252812698005	5.32218248253412	5.35423388790175	4.88695666052079	5.25623757083684	5.35517572537789	5.29958706818352	5.53090138887378	5.50578255104414	5.36861116087925	5.39707258334137	5.58128760455427	6.69952224943738	6.41752409238507	6.509043442407
6.6659715724898	6.44902695791953	6.45346931009935	5.96470315458523	5.77773680723546	5.77567028470329	6.17184319617794	6.67697253003301	6.56234756136899	6.97178936017785	7.01990025950899	7.17586502875358	8.36049213301538	8.66204493452033	8.49955404782741
5.13126038977061	5.14120042970599	4.91193725640351	4.96554939140589	4.96247523783778	5.10182077183197	4.860156411638	4.72266631718399	4.65919968952549	4.91481270457357	4.82083219626244	4.83926973129777	5.46914481250609	5.55970379190852	5.4313249541442
3.20543680827014	3.41773867140596	3.35112068126049	3.73405747082449	3.8124412650041	3.90176964182997	4.16948941112566	4.34510691085318	4.2979108675083	4.00114555622174	4.01068882947555	4.11015052739473	4.40584455487336	4.20464136713611	4.22306419687513
3.40352262709378	3.61322808140102	3.5405058854374	3.66942508110588	3.4856911841917	3.75053707831969	3.68647635971106	3.53822061307004	3.3241439641963	3.15874946826375	3.31711939600728	3.31327576963428	3.30641614055529	3.07881848755509	3.18074655586437
5.26960435628015	5.1206206014763	4.89298116458772	5.19405688824867	5.11933425745161	5.05735714983299	4.52830332719591	4.26673223454975	4.38507267985121	4.36801587404767	4.48134740653085	4.51767842023208	5.00556336801164	5.1313931297867	5.20373015297154
4.15279259032972	4.19278165323779	4.44492122324331	4.04304424414186	4.10654155446282	4.31720742771541	3.59438530369846	3.82924680754144	3.80167839472422	4.29072401580094	4.05006163417924	4.26070193178339	4.15263219948323	4.3458419746281	4.73353055397327
