T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3	T24_1	T24_2	T24_3
6.49024496363646	6.47342431889334	6.20455060751704	6.04768599704082	6.11288889214845	6.21351944214263	6.06961233235008	6.10531719995649	5.81522111664554	6.15005964103736	6.08966145368569	5.85744733358111	5.26082227224258	5.26796943836813	5.27036221311605
3.60108388625921	3.56550898308288	3.76849691946667	3.34800968608359	3.17673677575833	3.30616233269979	3.24711680385586	2.78840117963715	2.55516684084946	4.08734154330096	4.08546415021985	3.88296751069228	1.01013717911987	0.595346214608941	0.268302318680142
9.67542403630954	9.84138367964792	9.97673393571418	10.0398806019268	9.96618806089761	9.91206627893849	10.7196107410049	10.9928049205571	10.9349292547487	10.9161987794092	10.9741979402508	11.0468849809594	11.3167387663305	11.3471906378476	11.2997946702235
9.34117410947097	9.43358417102401	9.30245924031802	8.80719412023377	8.77008424501913	8.81020004954164	9.15949088044687	9.36196446023472	8.9524314775968	8.59975937299859	8.65691892222299	8.71173483115994	9.5153173272894	9.80247343275808	9.71488730712776
9.01984403377345	9.09627762110668	9.09345889286272	8.26661830876869	8.14403859788771	8.33545918702486	7.88613173636888	7.85902957792384	7.72943407707021	8.24415133571644	8.15163833317983	8.27931415359768	8.76975510431761	8.84932434025284	9.25841911143757
5.96944017315491	5.68386851225638	5.80266513526504	5.62678642959738	5.78288516832671	5.8631999949752	5.55283947099391	5.00813166463342	5.20154296985031	5.90022121606868	6.00299083564903	5.97547402193626	3.86780264793401	3.06162560995114	3.14891951848182
7.05182634617895	6.91053723955147	6.74911086588183	6.58429411865891	6.70463659993673	6.63896336968251	6.83453103105098	6.76475863840912	6.85834205362759	6.33900194459642	6.43148394665115	6.36223095682086	6.21692781245084	6.1719238701393	6.212592586014
3.84348266375806	4.82253693831491	4.9779192825875	4.91728528540174	4.9837275503523	5.0999686274848	5.41671818451345	4.85061848831554	4.95362344026366	5.15837998337232	5.20026333650156	5.11011356324314	3.82285257155907	3.64072428514392	3.56845703075404
5.17761049270127	5.53777111414897	5.67120962048173	5.60107093387815	5.7215294455445	5.77178423777521	5.82358500652268	5.7211682631848	6.03540005836243	5.79674691835632	5.8382936266221	5.96711126677866	4.93767751452732	4.96478162099262	5.04752247039677
7.42587701481767	7.6951244461111	7.85164688351307	8.03209191474101	8.06929658772954	8.31655955245945	7.83356755956277	7.89312827291596	7.87060254258599	7.32662501448724	7.33231972423135	7.46078870499391	7.23477088874535	6.98961222454113	7.11659471419975
5.86197960368507	5.78871413284065	5.81547033157627	5.1970298756865	5.57868699303126	5.78387190636838	5.13518763454901	4.96153902817657	4.91824917707191	4.81810537818055	4.69415636272096	5.12108436274343	5.56528379302097	5.08530111014305	4.97687628769344
7.4856834879454	7.33014535033938	7.36760200901272	6.91505050465374	6.84189107164851	6.78912714220449	7.06282319905331	7.02843434213682	7.00624508054308	6.40976108501733	6.47348268416233	6.34400818772461	6.07524390237047	6.25803950872688	5.88565874159562
6.84298887893319	6.7650965009688	6.6966584095495	6.27748945157069	6.27375977565951	6.284526348129	6.30831094927244	6.09004775675054	6.01496021465561	5.98949013467174	6.03365113911629	5.99012451609681	6.02260483661828	6.20779112495153	5.90622770807539
7.11808419940846	7.35438525726556	7.35116471741051	6.93967710089442	6.99346224928793	7.02180245435044	6.88882173938025	7.24912888481871	7.259885417043	6.93834385042875	6.93350639686691	7.04658651196586	7.7005725321112	8.11696031043098	8.34644012039809
5.15233761176276	5.57114181875041	5.34431348109946	5.87128471625612	6.01006963971587	6.16247016371832	6.21520225319417	5.98246050542362	6.06811845962053	6.09578745153927	6.08103759572161	6.14426249862222	5.00098390529285	4.730670580276	4.76465061147301
5.24793053192961	5.6937447705387	5.61238044093644	5.78154927499674	5.97274035426346	6.0664380866715	6.41886801945291	6.25994775072939	6.29389009770003	6.17223152738867	6.18098397537062	6.12584974052511	4.00478909530451	3.72756837378396	4.15603258491
4.17919523120365	3.79907975406902	4.10356844858199	3.96303703909909	4.04529344112828	3.99840873180593	3.92940461468273	4.07778734112213	3.61816920782044	3.88605651028414	4.06207440784881	4.06865475615795	3.6549086259358	3.70743962470171	3.54818758356176
