T10ºC_1	T10ºC_2	T10ºC_3	T14ºC_1	T14ºC_2	T14ºC_3	T20ºC_1	T20ºC_2	T20ºC_3	T26ºC_1	T26ºC_2	T26ºC_3	T24ºC_1	T24ºC_2	T24ºC_3
25.081745	28.298031	27.346781	24.195705	24.143784	22.477545	30.085274	30.351503	30.042921	30.886892	27.58153	34.622314	21.28825	20.172102	18.458937
21.765972	35.076561	39.175037	44.129803	52.269737	62.742855	67.979927	75.591934	78.057831	69.66909	67.545357	71.301994	47.041214	41.224121	45.660603
39.836075	37.594475	41.627522	32.569466	34.466995	34.659973	34.820309	31.011528	28.825895	35.375153	34.329449	37.927143	17.447849	14.905647	14.00817
18.351715	12.181084	13.300284	14.386667	12.229346	14.751584	15.999972	18.10877	11.135201	19.558203	15.38903	21.809374	14.995194	12.554018	10.037996
59.662704	51.719883	51.60775	69.624489	70.049599	70.101822	73.448479	62.609268	55.434105	69.747688	69.66037	74.051659	32.987175	26.859936	23.365736
41.94709	45.714333	48.162655	46.192047	47.953831	49.165375	40.161819	42.047825	39.533657	35.031815	36.239468	38.374428	24.310301	20.788652	15.542584
23.598244	21.085411	22.33074	20.74312	21.140039	23.552908	32.397959	21.770229	18.705263	22.503376	21.562355	19.919474	10.731347	11.047253	7.707007
32.555849	35.126038	30.935991	28.11167	30.514475	32.947903	36.11269	30.599398	26.661396	37.485828	32.917904	34.653973	23.52783	23.315273	21.361137
1.189615	1.407007	1.12031	1	1	1.136076	1	1	1.416895	1	1	1	1	1.026495	1.025631
43.796661	38.663879	42.960552	41.318325	43.030357	42.377132	53.228424	45.990089	44.437492	41.391991	41.388271	43.354496	30.3283	31.192307	27.258924
26.514555	23.384237	23.59515	20.963589	21.914494	21.456734	27.349926	28.302711	26.097692	27.80793	30.484447	28.286945	17.185139	19.941936	18.105194
15.719636	14.338093	14.351362	9.01892	6.996998	8.450511	8.092172	6.134149	5.017107	5.239389	4.578222	4.369324	5.861006	8.661625	6.067791
88.792603	85.258804	86.193123	69.761017	65.310188	66.785675	70.650902	66.074692	62.366978	55.327549	60.000206	58.969543	45.824745	52.3936	43.487843
81.1054	82.22467	82.589905	77.083229	72.393898	75.417809	109.05925	115.41571	123.534691	80.525642	86.328941	78.689644	58.165104	71.823799	66.179184
349.710571	308.236755	354.283081	157.247833	137.561905	127.946335	215.171844	185.738617	177.517136	87.840637	95.911217	87.181679	77.877853	77.52504	62.922047
57.732971	69.441704	74.698761	75.704453	77.977409	86.501419	107.257004	93.409065	90.653618	90.822464	89.403	103.975838	43.590702	33.190434	34.493393
97.049652	95.025543	102.322823	72.022125	81.682961	79.591774	70.649124	69.536369	75.306396	82.594933	84.092163	76.840431	44.7393	37.305344	35.365112
45.315746	51.653286	66.93232	58.28236	62.507648	66.902054	61.707039	50.866653	52.290154	59.972523	60.003254	60.313889	23.296974	15.654501	14.690821
99.918503	106.460182	123.284828	113.801155	126.182014	119.67524	123.146851	120.724159	124.761528	99.864952	100.842682	107.776062	59.0163	46.045441	55.828854
92.290657	114.676071	139.612427	209.914749	205.77681	243.210663	221.614319	228.14122	212.677597	197.115341	197.308823	220.300095	107.354309	78.983047	75.09906
33.290958	40.467255	40.174232	49.625916	58.667511	57.890717	104.48439	91.132294	79.800499	96.27356	94.827866	78.940247	89.860107	80.580849	86.770546
84.304573	84.108025	99.945412	162.074356	174.289368	160.954254	103.546173	75.553627	70.989014	130.752472	130.606796	132.077606	103.91523	83.436111	90.430252
34.937462	33.425259	36.074463	37.692616	41.803112	39.8465	48.184662	48.823814	48.630848	36.740894	43.106804	43.446915	26.400534	18.363741	21.596985
14.367733	17.40789	15.112334	19.474894	22.169382	19.655396	25.36865	26.147505	24.505829	27.074968	30.168085	28.26656	14.93599	10.348611	10.890861
108.029785	104.076866	122.17643	141.694717	141.592819	146.464523	105.344139	75.891479	71.569969	94.253159	99.833305	99.992165	50.838215	39.956013	37.191666
35.657211	36.238503	46.750542	44.105736	50.429466	57.479866	48.644997	55.651459	57.305893	55.650036	52.237148	60.44986	43.706711	32.030293	31.581259
20.388065	24.734669	29.636499	24.047737	26.931614	29.456226	31.414768	36.442669	33.952271	32.94179	34.041061	33.991634	10.112473	7.422667	9.965775
68.237389	100.467865	127.127434	94.698311	97.208305	102.198174	114.391014	117.532402	122.472183	162.405884	154.908493	161.198654	93.600121	76.123932	101.615501
81.599091	81.547668	75.21431	98.223526	99.355621	99.476746	104.996735	92.591499	95.922394	107.330063	103.949043	111.635368	60.721977	49.821918	53.775116
64.948368	82.901337	81.323212	60.130768	63.750393	70.386597	63.54353	76.839073	63.744801	57.653709	55.953262	67.360329	101.505356	105.244446	111.908997
57.369358	60.179955	79.491379	40.920803	53.470108	54.947952	47.095993	51.186909	50.31678	46.054993	39.204102	47.935001	53.665985	44.975197	52.673267
12.833049	14.395718	13.027986	3.860048	3.9213	4.146199	3.894786	3.971906	3.392503	4.230215	3.770387	3.73148	3.500912	4.083732	3.726224
33.018356	31.059542	31.592722	35.141109	25.799288	37.741306	46.50457	38.654076	29.734896	52.19899	47.067577	52.904037	25.7353	17.069208	19.595112
40.948097	45.618221	39.679665	39.812687	44.307903	49.739494	56.679848	47.946251	46.763081	64.958332	66.883575	70.614006	27.973724	27.227243	25.577837
45.662132	44.286442	48.375614	40.325447	42.555847	46.415615	30.46851	29.798767	34.302109	36.188744	38.16608	38.301941	38.808693	34.961452	38.346943
50.333599	73.333954	90.024628	99.871964	100.804306	113.618591	92.016716	135.521805	132.609268	159.054611	157.536438	142.09343	204.571747	166.127136	207.454971
22.255569	20.160423	23.523199	26.145538	28.066181	31.623802	37.922852	34.353966	31.500641	46.821266	47.182045	59.624779	34.753166	29.492094	29.027559
28.268076	26.577402	28.071592	18.082748	16.819839	15.374905	28.700964	28.013577	26.971914	36.975376	41.255234	39.052402	74.20118	75.897438	64.814621
104.513245	82.38092	92.255432	110.251297	103.075027	89.85656	99.705803	79.413078	69.446465	128.889977	126.491043	115.029884	55.827583	39.045246	47.193794
32.646072	30.73472	31.945284	27.309982	25.717564	27.030382	36.288147	20.478029	17.446524	31.523811	28.819887	36.073273	23.13904	16.469366	16.565066
14.246552	11.467467	19.537598	10.370786	11.570358	14.837556	12.1835	14.947797	13.731491	18.623823	14.941721	19.027193	17.958847	15.229037	17.714521
33.050419	29.420485	30.947462	31.381624	35.402794	32.817114	36.95686	31.563778	27.843796	45.650513	45.420609	42.823898	22.408953	16.855088	19.885731
30.490101	43.068577	45.464066	85.807396	95.777565	116.641113	91.811096	79.631546	93.504677	79.759422	82.216347	96.665749	34.119095	27.466558	26.859339
3.553004	3.652881	2.317413	3.126524	2.706432	3.07264	2.14477	1.443144	1.634913	1.534495	1.447085	1.643224	1.525207	1.352186	1.29557
2976.171387	2923.162842	3078.713623	4087.24707	3888.585449	3742.989502	3469.470215	3998.002197	3589.651611	3481.829102	3247.371582	3393.194092	2576.952148	2624.030762	3107
50.314587	68.630516	80.625465	101.60276	110.96727	112.121834	105.552223	122.783028	130.354813	126.461761	117.195381	124.444847	88.386513	56.948849	68.029823
40.454067	41.217789	40.219379	40.421234	40.744602	44.727356	40.01585	40.606434	38.772911	29.47304	29.689791	30.029631	41.79776	41.090267	32.442129
46.61095	45.461002	49.77916	31.497005	35.796017	40.36636	52.808071	49.996841	54.708424	63.183132	58.109318	47.422211	15.45799	13.676952	18.93964
58.785469	87.760391	92.116364	68.2015	74.79744	79.964203	129.350403	134.346832	149.1642	121.064262	116.243317	128.426544	154.579239	86.608902	111.071609
156.202301	176.329208	213.686447	244.531937	250.002899	281.934875	240.747467	269.567841	297.709167	352.513885	367.531799	406.152161	688.518311	551.822144	612.378418
654.014404	691.549622	566.340515	473.025848	489.614441	477.585052	633.711975	861.008362	712.996521	388.199677	406.075317	357.662628	535.174988	568.420959	448.306061
49.809181	61.440311	67.35762	55.016647	54.266598	62.573002	50.579052	49.837288	56.576012	80.936188	88.930748	95.290176	113.064011	104.709068	93.64222
6.920549	6.765727	8.701631	8.79073	8.343492	9.109554	16.077062	16.465494	13.912877	24.735409	25.83309	23.595778	27.518705	19.410885	16.783753
15.33543	15.634204	17.11071	21.11668	18.749874	19.405661	26.548145	23.108719	21.829065	35.288139	34.135822	33.775906	26.479803	18.874561	19.752441
16.304338	17.531736	19.946545	15.503922	13.66388	14.172679	8.372762	8.40027	7.981274	28.484156	29.096449	25.168459	2.621875	3.008831	2.222692
522.64093	684.54718	749.071411	872.043335	896.147339	955.654785	756.354492	753.263245	736.522949	638.218323	594.176819	590.261536	794.33429	686.361694	865.296082
182.999893	164.438248	154.053467	156.545959	144.113586	139.718445	126.818954	128.193336	130.480301	137.859589	132.283417	130.739594	187.00087	209.413849	190.628708
18.596552	14.316165	20.775803	13.056602	12.765965	12.193687	12.007506	6.288696	4.700241	16.105718	15.366317	14.238875	3.658269	3.156094	2.410346
7.822031	8.960375	5.684171	10.542753	12.538497	14.346503	8.155499	5.940897	6.981597	4.705408	5.495878	5.632181	1.502435	1.549496	1.487303
2.253894	1.916608	3.155665	2.534799	2.166548	3.131882	7.602039	3.358469	4.550301	3.633127	4.575083	2.47437	1	1	1.164127
21.5383	23.273897	32.852617	23.35047	23.100161	22.038332	29.416824	28.047092	29.820923	24.930801	24.611408	27.174606	18.723879	12.047074	12.377963
57.627598	57.02634	51.807762	48.47123	53.300533	53.286678	69.981728	61.62384	65.223587	85.760406	83.836632	79.511528	29.066839	26.241884	29.596592
152.986496	153.532791	131.711533	221.79187	225.30127	231.047516	238.114868	224.754364	216.70871	186.733337	185.271408	183.376068	149.20639	168.484482	144.878067
28.005394	24.416077	26.853678	29.074341	29.671755	29.672792	32.430384	32.951122	30.961407	32.283264	32.546034	34.942375	42.362492	37.056889	31.765766
109.455307	105.379593	99.571411	97.303001	101.957695	95.027588	125.476189	136.812958	146.974899	139.627701	134.768417	119.033218	112.130554	112.700951	114.79071
66.261612	63.393787	60.280949	51.765038	59.501469	53.104546	57.728466	50.346485	52.76675	44.999592	49.526775	46.699463	23.48003	21.05073	21.928909
18.755259	23.593044	26.656876	25.805592	32.597443	30.049526	28.158405	28.383078	34.42416	28.869101	28.584341	28.210192	12.728498	12.659049	12.347405
23.098757	24.766354	22.728342	30.105379	29.619516	29.224781	37.096024	41.378181	38.975277	30.351231	29.675642	30.665035	15.728926	15.105745	14.145776
90.315758	96.24765	92.890213	88.211823	78.762482	72.189476	87.5009	78.989639	88.096794	98.805573	102.01429	92.772797	50.590549	60.091274	57.522617
43.893093	47.956608	45.594913	45.782017	49.520477	53.867931	54.248535	50.318245	46.016041	43.712486	45.877449	50.858429	40.43	34.518337	27.255314
628.486877	711.871033	742.183044	1747.549927	1739.431763	1732.633789	758.579834	607.641174	623.558167	1098.54895	999.256409	949.673523	434.680237	334.56723	407.226624
336.628571	394.038788	413.758209	319.008026	318.917236	371.590302	221.643814	340.508484	318.975677	245.934372	225.350906	254.559937	472.201996	603.918457	714.971985
22.487646	21.469349	24.287174	20.260885	22.837204	25.710482	27.560408	25.118605	26.501373	27.917337	26.508369	28.349749	7.364703	8.379653	10.848953
15.614489	19.792477	20.542429	20.243036	21.690687	24.460033	19.64205	17.996403	17.237984	28.330393	26.013588	30.171255	9.412155	6.59607	6.009199
69.416763	62.407696	65.28434	62.207195	63.854031	62.044056	70.175598	74.943535	69.892578	81.984329	94.468674	92.321762	97.978096	98.618523	89.021065
81.479042	86.03376	77.791672	45.134659	48.088539	50.627796	68.358307	58.121727	65.955383	65.558159	69.778824	72.33075	80.984718	82.096733	81.543396
98.586967	95.836433	87.238449	99.204056	96.864906	102.057938	90.55307	62.380295	64.014332	66.458336	66.315941	62.870613	44.047043	40.670765	27.705429
45.328461	58.106903	61.946541	28.035538	28.752186	22.474789	50.293522	59.414928	68.518188	130.428894	132.937698	124.003632	165.835129	188.830933	212.961319
52.309948	55.308128	56.796955	61.848946	68.410118	69.143738	92.075966	98.065315	104.07756	80.557243	81.974319	74.495323	26.808311	20.755713	23.728691
27.001158	28.448982	24.442915	27.599279	25.145803	27.477926	33.652458	29.09643	27.541161	26.846115	28.85449	28.447533	10.884165	9.201269	9.189453
21.091679	21.046034	21.500574	14.861892	13.905127	13.926456	18.258503	12.382217	10.821542	15.439313	16.499621	16.494458	7.050004	7.270243	5.297005
9.211371	8.906826	9.551494	8.263055	9.559373	9.418534	10.999884	9.618935	7.561868	11.472059	11.946641	12.876717	3.790119	3.159668	3.898898
14.143328	14.241835	14.087088	13.322057	15.315722	13.56614	18.219748	17.366089	14.147078	20.099277	18.378914	20.885805	6.354677	5.03386	6.55578
32.64887	34.502934	31.117191	21.337402	22.810461	21.55916	20.891127	23.828245	24.505253	28.494658	25.701708	27.476286	14.714771	10.428785	10.27849
16.819549	12.934849	13.31111	10.205505	10.413246	12.146472	13.350573	14.769	13.228441	9.942383	12.74763	11.530348	8.592727	6.534591	5.60084
29.348957	26.60178	25.317492	20.865187	22.001339	24.072248	27.221472	24.583914	25.132515	24.97278	27.204094	30.51861	19.609005	15.414227	15.276192
474.848297	520.230225	504.635345	544.755615	520.675842	524.422668	353.616882	363.222565	324.412537	344.267181	335.359467	364.598633	519.2005	563.707397	620.429871
93.805061	94.177658	92.003754	63.866405	70.614403	61.946304	113.260155	108.616783	97.610771	138.553879	135.67598	120.772232	69.463554	81.131821	84.393639
32.402111	28.167604	29.702785	37.787342	34.835915	35.212372	45.353104	36.097336	38.573757	52.556034	51.998184	49.344616	14.64945	12.842759	13.42795
169.441177	157.560608	143.408005	98.813675	98.896606	98.854935	140.906891	163.472351	151.671432	147.976273	142.341827	137.695129	89.98365	101.089066	106.09536
109.123962	114.296761	126.10939	93.183998	99.058525	98.542023	116.674774	89.037354	80.249184	136.160873	151.366074	136.352264	36.589314	27.186867	26.53656
30.402691	25.252432	17.987583	21.569767	20.006699	19.347572	17.946707	19.136097	17.58778	23.082239	22.240765	22.698647	6.811355	8.4569	8.030216
27.744642	40.515694	48.512138	43.527782	41.421982	39.957554	86.318527	114.841911	88.146263	91.065987	93.522102	108.555222	59.772373	53.669239	52.778057
1.430701	2.116532	1.615949	2.362605	1.933916	3.262507	1.374511	1.289924	1.43553	1.276716	1.635251	1.334399	1.200191	1.375062	1.111958
19.443888	19.587833	26.779461	24.365803	25.140032	25.57567	36.293427	33.432125	30.231258	37.655602	40.289383	37.942417	19.995781	20.802956	21.729071
489.465363	599.175171	639.238342	916.287537	967.177612	897.873291	1164.77124	1379.113159	1512.970703	2119.335449	2078.865479	2085.104736	1055.640259	1081.707397	1241.581665
90.793999	82.171432	84.92952	102.389046	120.603439	96.659454	114.841026	126.967072	119.436241	131.214584	137.148911	118.755554	35.622124	37.020355	34.552425
33.065052	34.082756	41.675045	34.959972	36.620232	33.376598	32.958616	32.537806	29.217861	49.506878	44.131763	45.926247	13.954679	16.404762	16.194375
22.522549	22.194534	20.406788	18.084995	20.648117	17.726404	23.765291	23.450546	20.808243	18.724037	16.596431	17.043362	8.5301	6.703358	5.357496
45.633755	49.394341	56.102486	60.13393	66.98745	72.991051	85.60862	53.449028	62.866592	62.489277	59.854877	61.767254	21.039827	15.815589	16.034128
27.782324	27.907032	29.031679	27.164579	30.654041	28.203398	30.439377	28.678528	23.563013	35.631386	33.383331	30.715988	31.993847	32.124607	26.998943
152.184494	127.139008	137.842712	205.701996	229.231308	200.540329	102.662247	63.857796	74.536613	155.210587	139.639206	137.717987	56.037064	43.414421	36.599419
46.019119	48.348557	50.073288	39.556847	36.845116	37.085518	27.548058	15.203112	12.905216	52.872768	50.552402	38.01268	5.087242	4.364817	3.514069
219.403915	197.784424	191.498169	173.464142	168.484543	164.764801	161.381012	121.521446	113.832703	136.616608	142.836777	134.285019	126.415703	102.514305	99.631706
23.149073	18.805109	24.517563	21.920874	21.631809	20.544857	25.029633	21.58012	21.324745	35.238571	31.344225	33.238892	20.15176	14.911005	13.867596
54.794376	53.931438	58.873413	36.06963	38.244843	36.292095	33.614441	22.077173	22.594139	42.637241	43.089092	44.311817	10.884566	9.052652	9.772207
133.124878	164.067291	180.191528	283.122162	275.402863	300.58551	303.024231	258.493591	212.134842	266.707062	245.144531	263.216187	155.908203	84.056503	105.698471
18.895184	15.809248	17.189238	12.90049	13.640106	12.015612	25.299351	22.899353	19.171244	16.492664	17.332621	15.693233	9.467106	8.784253	6.36946
51.426182	53.225594	44.432812	49.236649	45.528698	43.686798	65.111671	61.178307	57.919834	57.884895	57.151474	62.894279	52.633038	48.175671	52.683456
129.613327	117.351845	126.476265	98.304787	97.295677	92.886734	86.73893	87.963303	94.622353	86.605263	93.812965	86.618683	56.669868	63.517792	64.616081
376.135925	452.269928	471.794067	347.260986	358.993378	375.228455	245.762268	285.97644	310.512268	286.633026	286.044891	307.204895	444.765259	535.529907	713.851929
802.044373	1039.192383	1046.074097	871.525085	918.168762	977.453979	550.876404	518.789612	660.458252	417.154755	424.954773	440.809021	356.136932	409.429199	449.075958
317.675079	393.261871	509.568024	476.519989	534.058411	555.329407	458.896515	483.285339	574.112793	448.946289	442.658417	442.719635	206.75946	182.216003	212.175949
52.139809	58.345093	57.687214	56.614555	61.798958	59.051586	65.185638	49.218391	54.17334	66.999969	63.31715	63.727097	21.417332	19.202841	20.450348
138.411575	147.034897	142.276672	131.633362	137.606064	142.604141	191.292068	204.405258	217.101044	126.840073	136.004028	135.28775	46.798912	37.83147	35.656242
272.672638	264.712128	263.711273	241.905518	254.985489	261.427307	260.009003	303.344452	292.491241	217.652222	220.669205	233.427902	376.579651	348.22171	408.697205
100.792282	109.727394	102.769211	83.955597	79.233902	76.109726	74.302162	71.671509	70.386871	69.360023	71.954491	66.565445	54.714661	42.346741	47.232113
36.767651	47.802853	50.170719	36.499863	32.913692	35.244244	26.344973	45.641949	42.407162	55.739624	51.873913	58.947479	24.840361	36.306339	56.623184
50.430058	54.140419	56.847111	45.900902	52.09137	48.964302	62.286671	49.885986	63.867649	55.996796	57.586769	52.648201	27.991302	24.309471	32.181776
232.354584	200.951447	212.141403	266.3349	217.359756	207.936142	99.923904	43.684441	47.178562	137.232147	126.788719	136.565659	315.166901	242.694809	267.952789
246.032303	256.061111	281.283569	169.841553	176.979645	178.169418	177.875946	192.463837	225.67807	152.035019	150.69165	149.231003	83.040573	72.130615	88.177696
34.106663	38.929417	46.454597	26.501923	32.228632	25.39138	30.775387	36.364422	36.168343	69.761536	65.705963	62.353466	30.496496	38.958035	44.409222
20.464201	21.962828	20.458143	18.967127	16.704848	14.559396	27.575481	21.216408	20.495209	18.194864	19.921465	17.790255	12.222442	14.991218	11.954453
123.482292	119.88884	111.205223	96.04985	107.198578	105.513817	144.414612	132.481796	131.589813	109.261734	115.36412	105.553238	96.219421	89.27417	103.285141
807.761902	952.567383	976.3797	702.199768	740.380432	784.729797	796.649841	2075.976074	2337.562012	768.000183	792.444519	784.165466	477.219635	552.868408	695.444214
85.424492	89.616348	81.426842	75.595909	85.402977	84.754608	81.074333	85.706482	90.277061	93.30442	89.88459	92.085655	78.83036	71.328896	76.186256
85.408562	83.937584	82.384476	69.253479	76.926765	71.142792	87.94326	82.818413	84.794563	63.228527	62.155449	65.602798	19.646622	18.905043	19.90814
61.142632	47.80389	56.975201	53.578857	62.340893	58.821507	82.908096	74.422234	68.337021	87.569077	74.373901	74.271431	57.620316	65.637802	67.113922
287.062286	285.901215	279.585022	218.120972	244.212494	236.72229	310.399353	419.089539	428.495575	440.558899	466.70517	464.595642	427.866821	484.985474	482.516541
43.060791	39.963608	40.360386	41.232552	42.90387	38.033878	48.584816	46.030457	46.065159	44.434212	47.365128	43.503262	23.327787	31.052999	28.945667
219.312943	203.815063	227.860809	174.746338	164.146255	173.224075	166.921249	211.060013	186.180161	263.979431	259.523926	256.348511	319.266876	305.828522	343.456787
215.74913	212.349152	197.106628	321.97287	337.560944	335.708862	197.948364	148.422104	133.301529	126.75206	130.908798	129.740753	109.595245	95.667419	95.218758
132.742157	137.12886	121.727448	77.980171	75.4077	68.657394	41.452351	52.289608	52.360752	42.560543	44.722683	42.626122	49.274277	55.641056	64.057049
27.368807	25.409502	30.394457	18.658714	19.569279	14.513688	8.743751	9.570322	6.596528	10.892671	13.957535	13.368245	13.448576	14.879302	20.082905
24.212229	25.535612	24.703749	28.256666	29.392721	28.975134	52.757156	54.898369	47.042809	38.733059	39.011227	34.865181	39.369225	36.228695	32.320772
132.080856	161.089218	153.596436	173.483765	180.821091	187.304626	160.284225	156.775177	158.139679	110.603661	110.39093	116.388245	234.279678	192.426605	220.61113
110.960121	105.191261	117.767197	117.808159	129.695969	125.849937	88.569984	102.062248	110.183571	145.775925	145.543167	164.997284	103.062439	103.354843	125.46022
89.228996	87.121933	80.30751	91.826637	87.174545	90.897217	148.501358	123.148903	112.865028	83.111916	88.896927	80.039574	76.908157	77.153191	63.579716
15.067288	11.579627	8.491119	14.121453	12.761119	12.317348	20.440598	19.413298	21.352716	21.364256	20.549807	17.026636	11.344029	10.924007	12.71684
2.771695	2.814888	3.297181	3.621565	3.685978	4.256744	3.05155	3.715845	4.579494	4.642134	4.562374	7.345904	11.735873	10.962396	11.104548
116.644775	161.920166	266.323364	320.07724	329.606812	406.259216	395.783142	384.381622	407.491882	356.419922	326.190765	385.456085	203.24086	181.922974	230.721695
37.106842	35.351063	42.390938	29.093866	37.209705	31.414406	33.640331	37.499626	41.121376	48.341095	47.333408	48.497093	40.089699	35.915298	47.449024
638.483948	653.053345	683.043091	790.403259	830.379639	744.282166	1064.699707	1285.209595	1341.08728	1810.500244	1825.372437	1769.46814	1351.647461	1350.422852	1428.554565
328.537476	380.98114	384.311646	377.21756	359.600647	397.332825	754.661316	652.527954	555.598389	452.288452	459.219666	510.887939	771.874939	570.982056	629.066406
35.239933	42.123997	39.569866	26.256794	23.823563	24.418491	15.467855	20.724237	18.586399	21.877979	22.346272	19.06168	11.16558	12.639324	13.669944
36.92564	33.501617	33.650234	25.767805	26.451237	25.159746	34.551865	40.039444	37.027809	39.228146	38.953518	40.529243	43.598423	46.6675	45.556831
15.116638	14.931439	16.117496	8.113678	9.383465	8.878693	16.589928	23.083124	18.834177	39.945499	36.071365	31.685396	44.691792	48.029842	50.328449
28.669985	27.988966	24.961582	30.329853	31.474928	30.441088	34.505981	34.78149	31.559553	32.743353	34.366341	34.99017	16.318442	16.813769	17.944811
60.132431	54.644199	60.378403	52.554836	53.045555	62.075951	63.480621	53.280544	57.990509	55.396393	53.977325	54.919506	19.78137	14.248575	15.652444
15.334834	17.992746	22.498758	14.499758	14.348114	14.58092	26.039515	20.416355	16.952188	27.000849	29.630714	30.704111	11.806657	9.913465	9.825057
456.196136	411.411682	481.721741	443.395508	440.834808	400.967896	500.980743	611.943054	657.71344	952.727234	986.809692	972.587891	1210.233521	1100.136841	1217.638428
24.342005	14.073577	16.681353	17.626768	21.930691	17.788973	24.368259	22.419573	23.36142	29.150627	27.113701	27.612724	6.530825	6.918201	6.376371
13.81102	13.297946	15.215369	16.019714	15.313396	12.863529	19.074665	14.394492	10.315952	21.92625	19.268574	19.868126	42.185905	38.56665	39.005299
11.220942	13.305078	12.119195	14.003545	13.763865	11.25438	13.434685	14.684599	10.281249	20.436237	19.278181	17.772144	5.012791	6.739837	5.287665
42.437874	53.560017	56.491135	46.319855	45.644119	56.375908	52.532902	65.746155	66.321136	51.986912	56.144814	51.996025	31.496298	28.881981	32.121332
43.849934	45.264263	42.838875	45.071091	45.636204	44.12886	36.803501	37.11734	38.943668	42.300625	44.43882	39.998985	33.879009	39.082821	41.064148
264.125305	283.055389	309.232208	426.457825	485.513397	489.984619	445.563538	501.384277	453.31308	494.11853	494.828308	535.350952	769.547913	646.594666	733.837952
361.794495	369.957031	362.494202	254.572357	253.310852	248.436615	187.344467	202.26738	206.211838	159.182358	155.219116	169.602722	316.611084	336.617371	372.717865
16.13331	14.797317	17.7437	14.090056	14.011305	11.118603	12.45112	14.979567	13.784511	18.835295	19.49987	16.715516	20.964277	21.566854	18.955692
54.288521	53.025555	56.423122	65.170792	64.54879	62.64053	63.068077	53.684986	48.511963	57.349312	62.549519	51.561577	26.078104	21.670574	19.354641
49.970341	55.392902	59.821709	36.57571	39.223701	40.008522	47.756683	41.419151	40.741596	69.93866	71.842979	65.382362	53.997864	47.74921	49.889408
35.246162	34.2626	37.625217	24.618515	25.380455	25.972521	54.161942	44.379585	37.458862	62.172054	68.25531	66.216957	83.94146	83.316887	76.510605
19.272306	20.995453	25.477514	24.765263	25.45627	23.993971	36.419804	32.726845	36.118988	34.613785	36.755146	37.93446	18.041332	17.315067	15.746547
60.627563	40.405361	62.010532	167.943588	173.451309	168.077072	115.389587	82.508301	94.369835	195.704147	181.800034	155.529373	121.592293	77.577362	78.304237
131.142014	125.629959	108.538231	107.871315	100.126045	95.991814	118.634148	106.065674	109.531029	91.526024	90.633537	90.021919	65.022148	49.005405	44.074711
181.012177	223.760193	261.128357	200.559494	213.342453	261.490753	191.068573	181.916794	211.307816	213.534241	198.584045	193.599854	136.410172	108.914612	132.002777
30.225014	28.780214	27.281624	29.814024	30.027081	30.336679	29.637058	27.091755	24.693571	36.336212	35.879662	33.861908	16.713603	14.185378	13.153114
43.034431	42.475449	40.945992	36.24892	33.260193	32.260256	41.722721	42.790161	40.98069	46.045387	48.335899	47.872452	14.114269	10.625239	11.314333
52.89603	48.342941	51.149166	39.630989	35.288754	32.413887	35.972481	38.211479	38.376011	53.735924	54.512474	52.973003	99.755188	125.842331	119.238556
39.411388	39.628227	37.300083	30.860203	31.323654	33.137703	41.36409	54.788219	47.279705	62.317757	58.623043	61.799126	77.136826	78.410095	84.801277
48.078442	52.415306	50.225594	50.004551	51.034519	57.619587	51.146954	47.621655	49.252598	56.525974	56.679615	55.358719	25.724094	23.920431	24.143787
7.173723	5.865405	5.321831	7.515381	9.489	8.069918	11.187948	7.914258	6.135816	8.503848	8.205915	10.629777	5.802492	4.607078	5.202926
23.434313	22.189344	17.864355	19.936491	18.614721	19.993944	20.756367	16.808849	15.806505	22.501291	23.179087	23.866096	14.683681	14.376358	12.584198
120.242004	137.006378	125.138062	126.447128	122.16481	136.901642	196.443726	145.114044	119.305496	125.754196	128.498825	138.08313	141.21431	138.130035	141.427444
82.30442	71.271347	74.694443	56.172424	58.700329	52.628662	70.864555	87.098808	91.960373	75.535805	78.960159	76.771622	55.694809	55.140579	71.39296
68.147659	74.290298	83.616791	70.886589	83.643791	93.259575	99.013885	130.545181	128.014565	109.839417	101.45507	120.557396	101.644142	80.197639	101.741508
83.336113	89.45507	96.529182	167.057693	173.565063	175.444046	147.650253	132.508667	150.606873	156.044174	159.323883	148.120605	62.468506	68.785049	67.526115
40.03183	33.376644	44.522602	17.07683	16.04201	13.035698	24.57604	29.4935	28.678753	54.873882	58.839245	49.903233	62.430134	72.033318	87.541183
71.328148	63.57653	68.896881	62.88184	61.521999	58.874634	53.770905	42.955147	40.054276	52.783386	53.412701	48.930172	40.166279	30.876511	27.490957
59.143867	56.649105	62.988541	56.355694	59.534027	64.263577	52.498234	48.609962	46.106483	50.528896	51.018452	55.685398	53.868599	44.304253	50.083565
59.268658	78.808212	95.017792	87.819443	85.510498	98.393265	64.209568	55.474205	59.053341	85.196655	83.56562	82.190437	60.29916	48.93787	58.771229
19.723442	19.096851	20.569937	16.076684	14.741539	13.754111	20.886932	22.956722	20.135744	23.245499	23.168402	25.280594	49.000984	53.361916	42.804958
407.143829	472.543304	516.164795	478.411926	517.393127	522.36908	438.831055	412.43338	454.629181	397.768646	397.549866	387.184906	256.680588	234.134995	263.826721
240.066895	229.438782	213.750458	163.809113	180.550339	162.860474	218.15065	201.714294	220.803558	195.339462	208.284943	180.644241	96.534416	86.234283	102.684753
