t10C_1	t10C_2	t10C_3	t14C_1	t14C_2	t14C_3	t20C_1	t20C_2	t20C_3	t26C_1	t26C_2	t26C_3
225.325607	274.11734	280.26532	250.560852	263.557648	255.743927	320.911377	306.036743	290.771912	282.409363	271.882874	277.736511
9.833492	13.577674	24.286606	55.892803	47.834713	77.780243	82.517159	62.743511	62.818733	67.858643	55.657276	64.591454
61.833145	56.220364	55.255089	40.473114	45.345989	38.612274	61.231522	76.901443	67.702209	56.672394	57.752937	55.559654
118.032715	117.506783	111.240295	64.71608	60.281746	55.945854	43.013939	47.780979	48.05246	31.077604	32.687946	30.703901
200.028397	155.807999	156.929779	118.012199	106.811401	113.127701	119.963531	147.131058	160.134995	131.050354	113.390755	123.267021
39.874943	39.100643	38.758366	29.96735	36.291908	41.305523	49.621243	51.992027	50.222435	49.290054	46.716534	54.435207
91.434608	111.330482	107.270966	97.831238	120.042938	113.490257	122.039612	102.269745	104.087959	97.678375	94.191673	96.141479
194.291229	175.646484	168.104691	461.696838	520.429932	542.286133	211.698517	167.574829	190.713074	224.574371	222.166016	218.684464
78.381447	87.372223	96.843658	66.680382	72.141632	75.697548	68.162735	60.308746	65.232933	58.29565	56.280346	59.317261
180.281174	226.359299	284.767944	324.167206	288.891724	291.606964	230.56781	301.242035	331.25116	599.334534	604.633423	668.321106
34.022171	26.740974	25.907335	23.894434	25.279062	24.744175	26.969858	27.424318	26.652845	26.633034	29.385002	25.954844
66.856445	61.528862	70.642052	40.338764	38.006325	40.299633	17.251572	10.925508	10.861251	25.337025	25.494396	26.849466
33.33432	28.100138	29.744776	16.254675	15.895464	13.983416	28.482195	35.364502	30.379375	19.199739	16.461668	20.419289
57.56089	58.649021	59.979156	50.873634	51.566242	53.039761	65.345734	66.109924	65.321587	58.286427	59.310757	53.60141
63.914394	61.184441	58.239979	38.864635	37.262684	35.450958	35.72271	31.779652	32.823689	29.807926	31.473158	26.45685
72.325897	74.987473	70.307129	45.706776	47.779999	50.330105	46.990688	63.025776	61.075409	58.244881	59.761997	56.775677
176.445541	155.465637	143.089981	124.738197	126.354408	129.514465	121.508171	89.141876	92.099762	82.419693	82.471832	88.213989
34.905533	41.951035	56.251205	50.636513	53.218666	48.515156	87.883255	64.055801	65.59642	56.88438	57.506966	55.68541
23.9527	27.702806	28.293844	17.616451	18.237204	19.27029	29.773409	27.942116	29.92074	31.056364	30.969019	32.486534
427.709961	457.253082	558.863647	735.638306	680.255005	570.716003	907.408813	1338.411377	1170.176392	1382.770874	1382.462036	1261.819824
47.735519	47.323116	44.606037	36.717571	38.037411	38.893776	48.281799	49.201019	46.095627	39.865631	48.30246	46.437405
159.681488	157.488358	172.97522	157.188812	153.535065	158.410477	148.118561	133.894638	133.124283	85.622971	85.106964	89.867691
66.33223	62.721188	68.229515	39.048492	45.900543	45.272209	65.386536	100.955376	84.593529	103.311119	109.068733	122.217545
111.748253	110.698639	126.759445	69.380516	70.027634	72.622391	71.959167	96.782333	104.145943	108.419724	117.040619	116.784485
18.151043	17.192165	16.084219	15.756251	16.668776	15.517678	14.381438	13.563637	11.69851	19.814175	19.159885	14.639339
103.386833	87.250854	78.927773	80.38105	82.159943	88.299911	112.944931	104.249931	98.962616	83.506592	87.277283	84.47113
155.705307	156.146332	141.688171	95.308998	95.53775	94.87944	94.924103	85.604027	96.028831	118.595619	126.650764	115.555122
152.592361	186.553207	261.746246	322.237091	329.959229	325.905548	344.560883	432.236664	403.87442	754.351624	785.505188	774.795349
35.336796	29.405733	28.436316	25.503134	23.886639	23.114458	25.125389	24.247557	20.81065	23.176317	23.081226	22.766125
23.94932	20.752234	21.904234	19.700998	20.212349	20.278391	23.119246	20.920164	17.516811	23.217485	24.361656	28.009228
7.225066	4.662112	8.036722	7.125738	7.152755	6.698731	3.651562	1.894656	1.782961	4.109153	3.056989	2.981266
23.221708	20.550457	19.087595	24.857176	27.398088	24.507683	44.024223	40.704044	38.233784	44.351028	45.411331	47.272942
41.412914	42.243355	38.93008	38.012985	36.717834	40.815968	40.271664	27.748083	24.799637	47.03434	48.864494	41.190948
79.019348	79.365616	80.031036	72.051277	79.940651	80.801147	90.889725	80.017159	82.597519	69.309151	65.700432	74.111069
24.818417	29.857389	33.52486	26.209486	32.522682	29.82506	37.29364	30.881592	30.863722	29.053617	23.301407	29.076113
67.851364	68.378433	61.695137	61.452709	58.506718	64.929535	63.024899	63.273056	64.013626	44.26041	50.297848	50.959843
63.263523	64.284676	65.393211	71.520355	74.296219	78.310066	98.678902	86.250603	89.527565	74.352463	78.857315	75.352432
61.203712	53.719997	57.282982	29.523144	28.292093	24.823637	28.720337	31.092455	29.441864	44.882668	50.314011	45.670727
56.464531	69.53875	82.197105	54.520489	51.793308	55.403938	69.652039	65.656921	75.984032	89.189346	87.801079	84.410706
6.655003	5.865309	7.66182	6.572126	5.627365	6.5409	10.811022	8.752396	7.666824	9.315467	9.908453	11.433717
26.851589	19.654919	19.178921	20.113388	18.965359	21.676493	30.78186	26.378546	22.880919	21.120386	21.615395	23.161558
28.065025	29.244576	28.468819	24.983156	24.1646	24.192911	31.313892	16.162472	17.40283	27.213739	30.657591	29.628834
185.584488	261.627197	246.762634	298.718109	363.073578	390.539093	383.956116	420.568512	520.125061	350.61496	335.893677	319.707245
23.24856	21.566122	22.008944	22.077818	21.874752	24.326809	22.782801	15.98066	15.834468	36.225407	34.10387	31.139988
32.864277	31.193514	28.908413	33.511635	32.198517	30.024364	31.692183	33.14798	35.774673	38.17347	36.927555	35.374348
74.517899	69.42144	65.967827	62.559948	61.888145	59.837402	75.418861	64.776619	64.001518	55.165314	57.043247	52.424877
402.148132	344.747101	353.725098	317.844757	307.250366	309.513519	229.472122	152.975052	187.49321	132.20015	137.327545	133.695053
13.827885	15.985556	21.583887	36.199413	24.365873	30.423712	25.036768	22.460386	24.622152	65.13591	59.41806	54.478733
15.496146	15.156914	14.988756	12.901608	12.270989	13.296816	14.191625	11.170716	11.203513	12.468348	12.21967	11.573552
84.503555	100.654259	98.877739	88.793571	88.783417	91.348732	127.40377	119.191399	114.164513	90.390015	90.773445	97.820885
26.720024	25.626375	22.995277	28.582947	26.782387	28.522243	34.548332	33.879597	28.219795	29.01642	31.117268	27.24194
61.266396	49.032276	59.711395	32.311546	31.529705	29.438362	36.899971	49.705486	51.912216	103.509911	110.47921	101.949142
38.910336	30.260181	34.798775	25.676086	21.82218	22.603556	18.524641	15.522278	13.876634	25.305538	24.69982	23.698366
3.200032	3.527346	2.568898	1.649858	1.967251	3.010236	2.137727	2.059851	2.517315	3.951508	4.793936	4.025832
24.728643	22.256304	25.721973	22.869934	23.17218	24.802141	29.218441	34.37693	44.121368	65.105919	64.796883	55.77739
25.050135	25.450218	20.249836	18.389038	18.349754	19.225266	29.105124	22.723028	25.92737	32.181065	31.370155	33.909031
24.383673	24.529308	20.124702	21.334797	21.968582	23.045425	31.99078	28.236567	28.265413	27.847273	25.733421	24.737
72.373985	59.685699	59.148579	55.008541	69.367966	64.210281	63.397148	56.622482	57.470802	65.505447	68.423561	55.972248
88.247688	90.598183	67.837952	35.981934	40.185566	43.066349	42.275265	45.83392	54.543381	51.654129	52.120907	59.97501
56.574856	49.788311	52.126976	24.809832	24.456564	23.780146	40.468212	59.147762	57.288506	71.299728	77.869354	74.898865
1020.73761	1111.734375	1181.849365	1884.488647	1724.954102	1762.890381	861.619629	726.440002	699.384521	987.714539	928.187561	916.164917
820.387085	752.09613	703.98822	968.703552	893.152039	838.290405	630.303345	531.96106	506.58432	553.490967	559.685547	536.137512
26.697712	23.450329	23.577347	19.511061	18.939022	19.165253	26.475033	27.965303	25.682905	25.052816	25.631962	27.466532
57.784519	72.192818	77.856377	91.319183	79.194008	81.379936	127.995277	109.272102	132.410782	95.003487	99.252327	101.292274
21.239386	17.248518	21.252974	9.036351	10.069956	9.82584	5.728694	4.021775	4.061034	9.547525	8.139318	9.187978
0	0	0.014569	0.094272	0	0.068514	0	0	0	0	0	0.10187
323.652222	338.075195	266.715393	343.16275	345.427673	361.94809	436.58313	374.335815	383.500946	294.653351	287.737213	308.895142
4.771136	4.891851	5.297527	5.570559	5.546391	5.556022	7.821957	5.129118	3.766907	5.015543	4.940705	4.202912
794.78125	799.585205	888.399048	588.689514	553.661865	620.335327	241.461594	116.838646	119.758118	571.937866	607.679077	515.820984
444.326385	496.596802	487.348511	500.701569	554.281616	525.566223	675.31543	718.218994	810.84436	485.140869	510.088745	478.27356
8.473912	7.198934	14.060993	24.412609	25.449823	34.329475	33.72274	33.34985	27.075777	41.903286	33.422173	35.972485
55.227398	60.685341	59.939144	43.703033	43.023457	57.622768	48.867012	49.44025	49.656303	43.901073	45.929718	46.12278
73.310455	78.852219	82.048798	67.996819	71.760933	67.795418	52.781452	55.694511	58.454441	60.814304	63.584854	55.942039
18.953924	18.982969	31.148685	28.862659	36.260384	35.66576	37.206875	31.652075	33.645836	36.612232	37.49873	37.908279
35.485821	33.595245	31.6252	18.904671	21.593287	20.121914	27.157852	28.998302	31.989767	35.059925	39.171062	36.08263
17.145895	22.422747	32.007591	36.441345	38.91777	42.031811	42.406647	36.929947	35.91296	34.795761	35.478283	37.5588
418.374207	389.290436	376.170502	206.394653	183.848419	192.022797	177.795258	245.153656	220.560516	221.902527	237.502762	248.5858
89.566109	73.118271	71.507378	73.397079	77.377411	80.686646	60.97221	56.715572	50.606945	78.663315	77.366852	75.593651
200.281464	213.433136	202.861008	211.267075	222.376068	256.466583	222.44072	209.325409	201.996262	170.586441	180.72879	176.684402
184.277435	155.549713	164.134323	137.475281	119.484192	115.965195	118.371719	108.40609	111.498375	161.208817	165.869736	176.100845
170.363495	159.907944	157.727539	116.603081	112.264183	100.438454	121.322479	138.14299	133.497742	155.223709	163.613739	181.421005
232.04454	205.07756	204.625885	175.681137	170.010666	173.622025	176.789505	157.715591	180.413818	122.989365	132.566193	115.039558
661.80658	767.283081	843.596191	944.660278	972.885437	969.2677	1277.150879	1451.737671	1519.142334	2158.494873	2157.202881	2106.048096
20.537668	31.588274	37.144161	38.39222	38.909538	40.910263	49.044388	45.371532	46.524059	54.015648	56.838696	58.621204
19.062061	17.244308	19.604313	17.828083	17.079609	16.598665	23.67255	18.357107	12.582541	23.019695	23.04273	21.666853
51.889286	43.681065	45.522793	39.639771	41.644958	40.848503	49.455433	35.23951	35.041409	36.148785	36.866821	37.13649
501.740356	451.250397	463.041138	1703.198364	1775.280396	1700.622925	988.387146	917.082397	944.960022	1145.809448	1048.885864	1027.591064
14.358119	20.390085	22.056299	22.338289	23.542412	21.830048	26.963469	27.213442	26.152334	30.49588	34.394764	31.927654
48.137619	60.243649	76.63929	87.814713	85.239258	93.559685	75.175682	64.127304	62.399441	69.15345	72.10482	71.262115
182.39151	154.935059	163.42598	172.989777	164.803482	166.492493	135.534332	105.041344	110.871544	138.813675	149.350235	152.624817
35.285461	34.9231	37.297611	27.497917	24.870403	22.678297	30.675196	24.631918	22.588488	22.659782	21.70907	22.266108
36.689816	35.430561	35.925663	26.149298	24.147264	23.822046	26.823996	26.054876	21.430582	21.794254	21.462978	18.363491
28.077272	24.43553	29.229225	25.303333	26.95867	24.19994	45.069405	39.927284	39.226414	35.83477	33.945389	35.570938
312.924713	244.707855	254.351028	448.98407	408.131165	444.442078	348.808197	186.27002	226.921814	281.814484	299.785614	268.991608
42.508839	41.086838	43.422039	35.321102	31.641989	33.69577	47.591015	44.783646	38.992764	35.755428	38.790676	40.347553
69.692375	80.168968	83.265724	61.669037	68.227745	55.972424	67.405045	68.091484	65.540764	45.428856	47.305862	51.396435
360.120361	442.989227	508.003723	624.953674	685.355652	607.918152	884.339294	914.688904	1022.87146	1248.595459	1241.773926	1140.004883
357.407196	416.84491	453.025208	355.184967	351.689667	290.246338	386.824371	411.888458	451.57724	484.720795	469.21286	409.93515
260.550659	220.74086	216.253601	170.056076	165.690002	157.363144	157.637878	195.142761	207.983459	149.526291	150.59874	132.956192
157.642838	138.044693	132.705261	57.674324	55.394665	54.109982	78.792343	121.314056	108.349159	97.111023	102.837318	97.219421
298.528503	248.870331	300.313873	191.101685	179.71933	140.509415	155.807617	173.894836	182.889694	118.945297	105.245697	128.854813
250.927872	217.517334	248.271286	193.279831	155.774765	170.338028	158.069794	192.415863	184.754379	129.702606	126.480209	125.688965
300.259857	273.716705	265.14566	214.329651	197.776413	185.355545	167.870224	196.621231	208.73378	138.764267	148.996552	152.289154
647.125427	701.755005	607.256165	337.457001	347.836792	362.019409	493.225342	769.904358	650.563232	312.701721	324.741364	305.558289
30.292286	33.756065	21.82313	4.500188	4.943037	4.764184	2.27728	0.93673	2.325937	0.612889	0.780481	1.571184
103.270569	113.457321	131.071548	122.758369	129.110748	140.495239	139.724014	128.832047	147.565002	130.718552	119.11348	125.979095
12.757872	20.133423	25.361414	20.694229	23.116716	23.091175	21.861902	14.914871	21.368952	13.657237	16.564264	13.076077
19.010992	17.693939	15.567061	18.627611	17.438444	16.857712	25.557579	23.844093	17.51935	23.855831	27.329987	22.999062
49.529419	56.891499	57.828953	63.186871	54.878082	54.000984	68.566803	57.708981	74.827789	68.627594	62.888584	66.701981
27.038858	26.114288	23.432377	17.772163	18.970362	18.458708	24.298515	11.632631	15.179059	31.837538	31.670334	28.673166
94.298668	83.690994	88.521019	55.797112	49.176113	46.870411	51.336014	36.039982	33.376003	47.29472	47.802887	43.127926
239.059662	225.674026	220.921021	183.686554	170.938995	156.56926	131.947067	185.108688	186.859131	268.309113	284.803345	289.574707
26.032516	23.518585	21.515413	18.454151	20.657066	16.80969	29.552345	27.702179	24.66843	32.403023	29.018253	26.997118
22.754341	20.397467	21.986162	17.223101	15.705777	14.814282	19.01199	19.434816	17.694559	18.113838	19.045048	17.88069
55.164986	51.92371	49.317738	45.294231	46.019733	48.843327	59.069057	41.854233	36.908962	46.111897	47.072617	43.160385
7.939597	7.468645	7.315789	7.482827	8.945539	8.421536	7.255855	6.189473	6.569439	5.457452	5.155609	4.732482
53.24593	48.301678	47.212578	35.904697	31.298025	33.565266	37.805504	43.957073	41.959686	42.719337	44.873577	38.295322
65.536079	66.013718	72.46051	47.800392	47.787846	48.521248	49.604492	38.414433	35.358894	46.142605	40.362732	43.732273
283.606567	303.136871	299.277252	339.084656	321.808563	319.011932	324.344086	281.696289	305.542175	305.719757	313.559387	284.082886
441.198944	397.947144	357.348907	293.432465	295.720337	289.973175	278.397125	242.918655	254.582535	261.647766	268.729523	252.599457
69.786728	110.61557	105.951279	122.66671	145.054489	172.295761	81.058128	63.112106	77.506767	98.813919	90.65892	87.598923
80.393013	98.73082	98.108978	89.658119	89.971207	89.206329	78.787003	72.829727	74.469681	64.443657	72.838348	70.2061
139.652786	147.502731	224.889038	220.715363	214.466293	213.833481	214.86731	266.288971	268.564941	644.166321	664.921387	730.188721
116.119255	111.432884	107.051537	99.387085	102.808372	99.473167	96.098648	75.238029	86.488838	111.566231	114.830154	107.60569
176.45665	249.346283	222.72406	314.628143	356.837494	352.548798	176.7491	181.711563	309.050079	305.00589	315.718689	280.109497
67.16964	57.227554	58.181377	60.81691	66.097069	66.98336	63.723835	55.971413	60.472916	59.433647	70.411232	54.705742
47.766392	41.966923	47.8349	43.79155	42.514992	42.641304	53.537022	39.750759	42.0271	40.31675	38.490738	37.463512
237.377121	254.901474	224.41275	181.322891	195.597122	197.335907	130.397415	125.344475	127.662796	149.011047	151.289871	135.484955
206.8172	291.881531	312.375458	279.149719	290.633667	258.134644	247.697601	297.690765	370.597107	282.581726	234.138397	245.725403
24.281395	22.638103	19.98591	20.835936	19.913385	20.196705	16.124743	16.550484	15.238515	15.322002	16.198271	15.673567
186.951553	183.776398	198.646454	102.869926	115.092972	111.734703	80.995056	70.4226	83.774872	158.706635	166.84819	166.880936
28.218649	31.129181	37.75058	18.150312	18.83353	18.649811	9.375486	18.739159	16.37892	17.402718	16.578119	21.415266
258.424805	330.37323	357.749481	741.242004	755.885315	797.726379	630.91571	579.200806	555.573914	489.533722	476.095581	486.625549
444.991852	411.68985	359.017059	355.653656	356.676697	346.323517	363.095673	297.429199	353.395325	251.075272	260.022705	254.151566
77.915611	71.094101	61.336174	45.164265	43.651291	36.630123	52.525307	40.90094	28.764902	52.688465	46.600372	51.506798
5689.40918	4580.477051	4407.714844	10283.655273	10035.540039	9174.640625	3731.630127	2468.482178	2172.811523	3813.830566	3922.974854	3371.693604
173.66893	161.07019	141.641479	99.939087	99.071709	100.93689	96.714722	85.469749	85.285538	82.964668	87.931183	90.974091
60.67366	60.235336	64.715446	56.44706	59.423946	58.591938	89.60247	67.451225	67.074326	59.768955	57.955383	61.511814
194.597153	190.69313	199.068695	67.397911	62.709332	61.000141	112.933403	120.535393	158.99707	108.410217	115.992584	117.652534
22.385809	25.112858	20.486761	20.122938	20.715296	22.068853	21.0201	23.649466	26.219435	23.544249	23.826839	23.178408
13.675973	12.870381	14.587029	9.590467	11.540893	8.315138	21.120255	20.008625	17.562138	27.926777	28.65313	26.938211
1.662302	0.784759	1.27195	0.462255	0.111083	0.380424	0.253579	0.092093	0.094241	0.145821	0.199192	0.211864
27.303822	26.543612	32.984943	13.97904	12.727559	12.80775	13.259709	11.807491	14.631863	12.771232	13.538498	11.383428
33.065315	31.221418	27.261805	31.023907	28.754774	27.169104	40.408867	44.250549	37.75386	31.836744	32.471024	29.769642
531.983276	649.96698	866.885437	589.217346	607.798401	528.529724	672.761841	838.432922	966.720337	1445.304688	1483.792969	1304.308228
7.888062	7.613528	8.172762	11.360067	11.040873	10.725182	33.069885	21.772774	12.665518	24.065506	25.296642	28.085649
38.368633	49.036907	53.026279	60.836327	66.804001	65.387894	76.847221	77.63913	75.74826	69.514397	62.278214	52.661419
187.397079	199.593613	194.269073	38.619514	44.09761	37.505703	38.898518	51.653572	70.981361	45.561058	47.971836	46.067062
386.140625	398.550812	390.167511	282.208984	309.524445	301.375946	336.458252	339.60141	364.750305	292.529053	282.934631	290.128571
31.369274	37.239632	32.002174	27.242413	32.292168	35.485283	30.401108	31.420086	29.056295	32.032101	32.480484	30.509998
53.223515	73.183029	66.852226	63.101891	71.548851	84.112114	80.216995	84.428627	85.781937	61.640911	75.569237	80.142273
29.835966	25.87359	24.722982	21.274437	21.145151	22.831789	23.93137	21.580236	17.97616	26.859138	27.869923	22.918665
58.391068	52.857658	40.11982	38.880802	37.880096	37.885765	37.307735	37.858566	38.120678	30.566242	29.781984	27.14912
43.950726	38.867043	44.965248	12.946446	11.865515	10.856441	22.807646	30.902679	29.397238	39.709114	37.696049	41.164341
17.640415	18.263203	24.017326	21.02499	19.055773	20.79578	17.154795	9.134853	8.236284	25.346855	31.117659	28.514263
100.963211	106.920998	92.503944	74.607246	76.056061	91.161652	64.748947	75.182884	70.631165	64.760735	67.697891	68.557526
36.237034	45.091072	38.544083	40.78616	41.096382	45.061199	41.354652	52.249184	52.476234	41.761215	40.47525	42.953972
133.012863	187.145462	225.527069	265.032349	257.429657	246.5186	188.183685	157.386963	171.659058	151.230865	144.353241	125.115845
215.29628	194.330124	182.25325	161.869797	172.290649	152.085114	156.976196	150.289169	148.770172	131.533676	134.037003	122.415245
230.939392	230.850494	213.244003	363.474945	354.350739	365.992218	137.657379	103.250069	88.834389	187.150314	184.979095	199.209381
29.101444	25.793987	32.060226	18.506807	24.308878	21.80479	27.896053	30.094679	29.608028	30.534981	29.469484	31.898312
45.495983	48.628223	51.699226	46.122406	43.832352	46.227016	43.813457	36.46693	34.627922	50.422039	48.564312	49.214176
22.91465	19.057919	23.962715	11.416632	11.565939	12.048874	20.606445	24.980991	23.895306	27.932703	27.806755	30.640564
77.58831	79.575714	88.899025	67.802444	74.53067	75.984627	92.59034	95.634224	84.465408	87.467178	92.581436	98.791565
21.313587	22.374636	23.403366	18.641764	20.183987	18.857473	25.419365	26.584658	29.791298	32.183155	30.695435	37.911728
30.52807	32.778538	37.323448	28.989023	32.194973	31.720112	29.666792	34.167553	39.764931	46.991882	48.948696	45.588337
243.38739	228.344986	207.661346	128.571136	141.904449	131.178787	158.87825	163.223907	156.217697	105.315964	107.500137	107.493866
21.579025	16.532417	21.979733	8.637391	9.013831	13.055997	17.547369	16.353327	15.722481	12.118315	11.456146	14.635345
35.736019	36.315899	37.652153	27.571682	28.860567	32.766327	32.867634	28.205406	24.130711	21.750959	24.649221	24.412457
172.965668	180.042969	182.560776	144.985062	152.634201	154.926468	174.774872	184.393433	211.388489	159.446915	138.08046	157.709671
206.712692	266.226135	341.901184	560.589111	528.494812	476.46814	454.875	590.512268	618.20697	1081.84668	1021.064636	1050.806274
64.246147	53.141895	58.402805	35.683857	35.880833	38.065884	30.596424	26.091455	26.387306	26.520367	28.257257	28.329681
76.988991	84.678879	86.217964	63.032745	67.888893	77.15435	78.104774	66.857178	58.523014	50.634026	52.332947	58.367378
39.044289	32.972752	27.261106	26.613131	27.406919	27.387133	26.3873	21.81529	19.274967	29.682747	34.176315	35.217587
43.532265	48.931297	48.01572	46.70977	52.575203	49.476624	50.978622	50.658062	58.258228	50.636417	54.517227	48.8424
70.479973	82.486458	86.631302	78.616951	80.632408	77.389702	52.96294	52.286152	62.741302	69.556152	69.056549	78.440773
114.062881	104.374832	105.89846	86.108727	83.803894	78.57901	55.004494	48.870888	47.018307	70.028282	72.972748	73.30645
33.875134	28.335571	25.921986	29.948391	33.150078	31.427204	35.391838	34.386833	30.017036	26.782475	28.640226	30.001057
19.136805	17.722069	21.006697	23.221523	22.885424	22.606592	39.268421	34.899696	35.360622	37.007347	37.81712	33.010746
4.454375	3.759273	3.816821	4.332121	5.0513	3.974294	11.297255	14.050799	11.068394	11.83863	11.335591	12.968957
34.184944	35.0145	43.925804	42.14201	43.720291	41.730003	63.784458	74.879356	65.818504	74.009109	71.913834	77.525665
29.589962	36.86351	54.213917	56.308193	50.474228	53.043358	57.105415	62.695732	57.755268	91.936668	82.55983	77.754669
20.224169	30.045403	41.027306	42.376881	26.555172	41.49659	27.967201	34.623547	31.017551	23.826147	19.059221	30.235626
6.196519	9.596722	11.138988	10.020188	7.89273	12.87426	9.016767	10.425997	8.496287	8.247606	8.907002	8.990541
13.477948	16.118656	20.385336	15.358055	15.372273	13.554054	6.750647	4.644461	3.983238	9.163037	9.46675	9.958734
37.918819	41.695698	39.285461	40.099056	40.350971	31.079248	42.990612	35.688732	30.658352	42.660027	36.12286	36.043449
28.527203	34.065556	32.321732	28.623127	31.132505	29.810129	53.427029	58.027275	48.971924	35.60865	38.412712	35.440933
8.99759	7.382715	8.094878	8.820731	7.552937	9.542697	20.341555	18.153341	15.466658	20.644674	21.308918	22.145708
17.65797	16.601683	14.776378	13.128021	14.093463	13.783801	20.906532	20.481842	19.547852	19.084835	20.359438	18.759073
56.782993	54.734238	48.436668	45.057381	41.922359	43.049404	40.830593	30.883129	31.106575	29.756586	31.999807	29.992947
26.616249	22.493444	28.648827	25.193041	29.642466	34.19767	32.723148	38.384853	30.720554	38.638	43.708942	46.706856
17.637032	17.718447	18.867296	15.117821	14.668438	17.677584	22.839787	26.667299	21.141136	24.570904	24.190771	30.205189
44.558437	40.335018	40.465183	14.173276	15.844958	11.933128	20.017429	31.48774	27.430971	44.933418	48.916866	44.423359
51.761086	49.07127	53.872814	40.923149	40.350342	39.602848	51.764553	51.381912	46.38612	39.505699	43.249775	44.636013
53.11763	63.616863	58.962715	70.518448	69.516518	74.980545	77.798805	70.106133	76.346115	68.772697	73.826843	64.567719
57.78883	61.314026	50.564522	61.27681	60.167782	58.641399	80.379372	45.641319	37.87698	32.040371	28.386299	34.009861
63.574196	79.942696	89.489716	86.304855	90.696297	97.106621	142.242157	159.480164	144.345032	108.287346	116.130585	129.449585
36.040546	29.813847	32.774471	25.278858	26.721601	22.995522	30.68199	35.128864	29.073687	21.109154	21.384226	21.300125
15.66722	12.875772	16.105995	16.065645	15.467365	15.605055	6.572146	0.957869	5.592405	7.846661	8.817573	6.890625
11.281885	12.524544	23.169106	17.708605	22.954437	33.086758	28.158459	31.6539	18.448755	18.960243	21.243845	18.581106
18.530542	15.695031	14.171066	13.234141	15.309362	14.84688	14.53305	11.086608	9.206304	16.670076	16.751776	14.392871
110.109322	94.17321	86.390236	81.839066	76.704971	79.484978	67.772034	60.137604	57.477657	87.024612	71.652802	65.694252
16.286255	12.821834	13.276043	12.429615	12.554173	12.246227	25.476696	18.01416	17.912752	31.101336	32.162285	32.726685
0	0	0.065581	0.091851	0	0	0	0.18216	0	0	0	0.023159
36.369644	45.609333	39.067898	40.608551	40.176945	33.79734	32.619846	33.380062	23.329815	32.978966	34.163158	32.678814
29.411558	29.815836	34.273155	44.927689	42.906078	48.681095	33.993507	26.253653	27.304968	31.425728	31.526905	29.823807
18.744255	18.799475	18.001682	14.290788	18.042543	20.567059	21.828999	18.659397	19.633415	30.336666	30.687363	32.229027
10.632415	8.149487	10.33507	11.696182	13.217617	14.705928	15.515615	13.941952	12.311522	13.502518	12.89435	12.927766
14.841077	12.194283	12.477034	10.573258	8.886983	8.140107	12.28967	10.091213	8.630302	10.633646	10.703672	11.525812
6.750736	7.682722	9.068134	5.066114	4.113563	5.618505	9.369292	8.330276	6.021608	7.062055	5.425366	6.76501
14.292254	13.020659	17.492689	17.193623	19.690018	23.068739	24.171989	26.360817	25.677502	27.550032	22.850252	22.735519
18.995522	22.185072	20.834627	14.488487	15.914971	15.988948	17.166109	13.130098	16.277666	21.611826	21.598633	18.634567
28.166517	27.887043	29.081955	13.382957	13.149855	15.361894	21.754658	24.668709	21.355722	28.046463	28.213671	28.259342
116.113098	109.040955	114.266495	59.541267	62.035606	53.62524	73.49823	93.847763	100.411026	85.079544	97.768463	87.469917
88.636627	85.522842	83.993477	66.033035	72.252602	61.1147	62.468967	60.737495	52.898846	54.685493	57.005436	51.963051
15.01464	13.548768	13.521942	7.822008	7.860862	8.271405	8.043662	7.616358	7.251208	8.790568	8.760812	7.28941
4.210097	2.817716	4.446396	2.685889	1.625415	3.111156	6.494427	5.804268	4.001046	3.734908	4.321088	6.603631
78.250824	109.688866	124.049019	200.772095	227.652847	267.565399	205.66214	195.549377	193.689102	180.524963	164.215485	208.472977
44.789162	34.844009	32.376869	28.869654	28.131466	28.759979	30.355936	33.149746	34.53587	37.310436	35.169571	34.738022
13.506145	14.846682	15.448093	15.15014	14.513051	14.06582	19.382357	14.699965	11.721856	16.398371	15.392938	13.703953
79.386864	68.784454	63.602222	52.696693	46.588203	42.958576	51.110229	41.722515	40.671459	41.868435	43.148537	39.677452
98.546516	119.255852	119.602142	121.373222	122.239998	119.939507	107.206459	113.638657	110.493698	100.427338	95.68074	93.465378
28.050016	25.484261	26.409639	21.628214	22.773832	21.730257	19.094255	13.927455	15.393936	16.119394	17.611797	16.981407
27.406591	34.829494	36.79866	20.343842	20.88233	24.111378	22.645899	16.597969	18.217283	22.313478	21.78091	21.342779
90.682243	94.441246	79.986099	48.67527	57.869385	53.319305	73.969589	73.992577	80.495377	87.695641	81.859795	76.006042
27.605852	24.012697	20.494806	17.006977	17.756821	13.047838	24.266352	23.279427	20.057072	22.768101	20.569721	20.109344
7.223207	8.010907	4.436972	3.02392	3.001817	3.106485	3.085097	1.24931	2.847396	2.809392	2.418368	2.997128
121.923035	111.206749	108.5019	94.083511	86.06385	84.976051	93.722237	70.523651	64.591858	72.442604	72.563316	66.718796
40.380657	31.518288	31.783659	27.732437	28.805464	27.146641	31.350222	34.915565	33.414303	27.649153	27.932964	27.263393
25.610474	22.259676	22.365454	18.120358	18.13728	17.587254	26.791656	25.611595	22.358667	23.925861	21.47488	25.384159
86.387047	110.801254	107.758423	96.049553	103.305511	103.117195	113.89431	122.520386	111.989365	113.844223	114.931267	121.164825
152.013138	142.370316	127.876427	156.15654	162.200073	144.797775	150.052094	128.226303	120.982819	167.388535	169.944443	165.420303
