ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0018394	peptidyl-lysine acetylation	1/85	17/4717	0.0588235294117647	3.2643598615917	1.26687295599814	0.266305698056084	0.819569264232385	0.819569264232385	ostta08g01280	1
GO:0030029	actin filament-based process	1/85	17/4717	0.0588235294117647	3.2643598615917	1.26687295599814	0.266305698056084	0.819569264232385	0.819569264232385	ostta10g02060	1
GO:0010605	negative regulation of macromolecule metabolic process	5/85	194/4717	0.0257731958762887	1.43026076409945	0.828955850399329	0.270764230205784	0.819569264232385	0.819569264232385	ostta07g03820/ostta07g01920/ostta10g00080/ostta03g02750/ostta06g01230	5
GO:0006475	internal protein amino acid acetylation	1/85	18/4717	0.0555555555555556	3.08300653594771	1.19932323740542	0.279574637559325	0.819569264232385	0.819569264232385	ostta08g01280	1
GO:0007346	regulation of mitotic cell cycle	1/85	18/4717	0.0555555555555556	3.08300653594771	1.19932323740542	0.279574637559325	0.819569264232385	0.819569264232385	ostta13g00120	1
GO:0031329	regulation of cellular catabolic process	1/85	18/4717	0.0555555555555556	3.08300653594771	1.19932323740542	0.279574637559325	0.819569264232385	0.819569264232385	ostta03g02750	1
GO:0061077	chaperone-mediated protein folding	1/85	18/4717	0.0555555555555556	3.08300653594771	1.19932323740542	0.279574637559325	0.819569264232385	0.819569264232385	ostta07g02310	1
GO:1901987	regulation of cell cycle phase transition	1/85	18/4717	0.0555555555555556	3.08300653594771	1.19932323740542	0.279574637559325	0.819569264232385	0.819569264232385	ostta13g00120	1
GO:0006289	nucleotide-excision repair	2/85	59/4717	0.0338983050847458	1.88115653040877	0.922553187329995	0.287770762026063	0.819569264232385	0.819569264232385	ostta18g00180/ostta11g01840	2
GO:0006418	tRNA aminoacylation for protein translation	2/85	59/4717	0.0338983050847458	1.88115653040877	0.922553187329995	0.287770762026063	0.819569264232385	0.819569264232385	ostta02g00900/ostta08g01740	2
GO:0007165	signal transduction	5/85	200/4717	0.025	1.38735294117647	0.758243849439553	0.291846194286604	0.819569264232385	0.819569264232385	ostta13g00120/ostta09g04510/ostta03g03030/ostta07g01910/ostta08g01380	5
GO:0009892	negative regulation of metabolic process	5/85	200/4717	0.025	1.38735294117647	0.758243849439553	0.291846194286604	0.819569264232385	0.819569264232385	ostta07g03820/ostta07g01920/ostta10g00080/ostta03g02750/ostta06g01230	5
GO:0000160	phosphorelay signal transduction system	1/85	19/4717	0.0526315789473684	2.92074303405573	1.13632260641234	0.292606379591131	0.819569264232385	0.819569264232385	ostta09g04510	1
GO:0006473	protein acetylation	1/85	19/4717	0.0526315789473684	2.92074303405573	1.13632260641234	0.292606379591131	0.819569264232385	0.819569264232385	ostta08g01280	1
GO:0140013	meiotic nuclear division	1/85	19/4717	0.0526315789473684	2.92074303405573	1.13632260641234	0.292606379591131	0.819569264232385	0.819569264232385	ostta13g00120	1
GO:0023052	signaling	5/85	201/4717	0.0248756218905473	1.38045068773778	0.746674846428103	0.295390852503762	0.819569264232385	0.819569264232385	ostta13g00120/ostta09g04510/ostta03g03030/ostta07g01910/ostta08g01380	5
GO:0051252	regulation of RNA metabolic process	6/85	251/4717	0.0239043824701195	1.3265526130771	0.720182809022961	0.29783981196168	0.819569264232385	0.819569264232385	ostta06g01110/ostta07g04340/ostta01g05160/ostta03g02750/ostta03g03430/ostta02g03030	6
GO:0000956	nuclear-transcribed mRNA catabolic process	2/85	61/4717	0.0327868852459016	1.81947926711668	0.872586496246193	0.301197541933208	0.819569264232385	0.819569264232385	ostta07g03820/ostta07g01920	2
GO:0007166	cell surface receptor signaling pathway	1/85	20/4717	0.05	2.77470588235294	1.07731620423029	0.305405114741143	0.819569264232385	0.819569264232385	ostta08g01380	1
GO:0009062	fatty acid catabolic process	1/85	20/4717	0.05	2.77470588235294	1.07731620423029	0.305405114741143	0.819569264232385	0.819569264232385	ostta16g00040	1
GO:0031167	rRNA methylation	1/85	20/4717	0.05	2.77470588235294	1.07731620423029	0.305405114741143	0.819569264232385	0.819569264232385	ostta05g03540	1
GO:0032984	protein-containing complex disassembly	1/85	20/4717	0.05	2.77470588235294	1.07731620423029	0.305405114741143	0.819569264232385	0.819569264232385	ostta12g01720	1
GO:0043543	protein acylation	1/85	20/4717	0.05	2.77470588235294	1.07731620423029	0.305405114741143	0.819569264232385	0.819569264232385	ostta08g01280	1
GO:0072329	monocarboxylic acid catabolic process	1/85	20/4717	0.05	2.77470588235294	1.07731620423029	0.305405114741143	0.819569264232385	0.819569264232385	ostta16g00040	1
GO:0043038	amino acid activation	2/85	62/4717	0.032258064516129	1.79013282732448	0.848297512348827	0.307897208578972	0.819569264232385	0.819569264232385	ostta02g00900/ostta08g01740	2
GO:0043039	tRNA aminoacylation	2/85	62/4717	0.032258064516129	1.79013282732448	0.848297512348827	0.307897208578972	0.819569264232385	0.819569264232385	ostta02g00900/ostta08g01740	2
GO:0006553	lysine metabolic process	1/85	21/4717	0.0476190476190476	2.64257703081232	1.0218412595162	0.317974960439887	0.819569264232385	0.819569264232385	ostta09g03600	1
GO:0006662	glycerol ether metabolic process	1/85	21/4717	0.0476190476190476	2.64257703081232	1.0218412595162	0.317974960439887	0.819569264232385	0.819569264232385	ostta03g01920	1
