T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3
4.38796073648009	4.37377907849407	4.6291928613404	4.28015756949198	4.34418491188202	4.56130842165019	3.95456255022689	4.12775820338404	4.01024658777146	4.67843651924646	4.44350111303526	4.63517479749087
4.08681835051197	3.85522142757162	3.834583410598	3.80896856845652	4.09109578980816	3.98342389365445	4.24327631010083	3.85218744620883	3.87942143682108	4.60838451763165	4.43731985473151	4.554460376991
5.33815120855254	5.19118914145752	5.17725490536713	5.68112473663223	5.60036330559894	5.57484910589155	5.9517844237646	5.85843455191838	6.12405497771703	5.63985970814203	5.59148600642117	5.71413261030602
5.24401226502316	5.44374011838558	5.49390990131486	5.37338794931759	5.30937859416709	5.45233691030879	5.36122924148412	4.92536562065444	4.68885486197039	5.83185253346863	5.94572094746841	5.84456935470626
6.05574598016228	5.75647065606482	5.70725401831111	5.77770300200822	5.77115227074831	5.58077320943586	5.5534945424283	5.43918939022066	5.31816557519958	5.56270747125162	5.58364213372648	5.56799671440014
3.65029528363524	3.5564267768707	3.70126669232409	2.97816735022595	2.83987326070303	2.84188837849385	3.27938756171877	3.5117993010402	3.31545446547227	3.58036866401464	3.70196704474338	3.59954851653912
9.72158699971646	9.47302066060685	9.48595501114391	10.0290658982516	9.92684827074825	9.84722516522806	9.57285604657491	9.42776878450704	9.56714133877186	10.0352477171993	9.98778445672047	9.98026236849623
3.60195935562516	3.20648627610318	3.4599342242542	3.94507194351642	4.1192985839638	4.11542635686731	3.72423065686693	3.48580218593589	4.06593710087871	3.86454795989176	4.12753148102791	4.02450871107943
3.46151025962138	3.68748661293438	3.60536060789978	3.84293494510891	3.90385276980345	4.04966523271212	3.80729605714391	3.65912586056409	3.34387227209238	2.94743316371066	3.34520700353559	3.32464437586713
7.19511784138576	7.13856552101619	7.43361178928146	6.74401657925475	6.57138097271659	6.67061483817412	7.22940452717379	7.44601579352687	7.38552948605283	7.49200918556917	7.55095982105798	7.53954703287927
3.4099913710268	3.10109659541609	3.27433943606325	3.66301019137335	3.27813532223006	3.89484102658173	4.19426555377506	3.76373987521401	3.8136132067092	3.75532174217341	3.77257031314701	3.39048309274686
