T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3
4.88222391611601	4.79191868201393	4.65971806590603	4.37675442856355	4.42022088528914	4.391075658445	4.84696957919484	4.67456746408184	4.70810194396197	4.75203969070438	4.74135773563691	4.80396896463408
7.84893539633166	7.64889951976666	7.52103762346091	7.62146103403255	7.71686470338092	7.70826481969523	7.04691105996017	6.33577647910319	6.2987477082154	6.76675247253053	6.71595506235134	6.68960535028338
4.09502717131477	4.17715077908251	4.46613593834308	3.75089491168261	4.20026203825825	4.00485873692966	4.23166208227329	4.2189602347691	4.0936648207607	3.88790262638948	4.06921192848359	4.22328122902103
5.44840339667117	5.70479351286193	5.85613418920349	6.02650462907935	5.9952474806719	5.96639256872527	5.76564777525065	5.75799733733632	5.5221738534567	5.46514736339031	5.40073407683179	5.43125591555789
4.0881730305205	3.88452754223481	3.82517409365026	3.20741033503146	3.15010185890211	3.0268665604041	4.04715140717479	4.20899761000437	4.26006929463565	4.74618404653097	4.75640594380851	4.67778088211123
6.0414313171943	6.03475645824293	6.79258853770767	6.60199467872	6.77636640040399	6.92205005701576	7.19955741502743	7.39226504630253	7.55398582520442	7.79890984040119	7.7416185360671	7.66186175529647
6.09274225874023	6.06678932854085	5.95014383911446	5.70823016930933	5.74322184118256	5.86143671959188	6.03091274446027	5.90664901935201	5.78676661693815	5.33408497469468	5.26793903402907	5.39992613317493
4.49523041833777	4.31917751463006	4.66002332504987	4.64616949191738	4.71907791861977	5.01456453126463	5.01976878283091	4.88727733578386	4.8560501523669	4.99998339334687	4.95866019138351	5.28080533172514
7.23630753350359	7.14428277706879	6.993375483882	6.90268256733562	6.97278807662947	6.97951609789704	6.72028894986339	6.8643799891861	6.97852823567582	6.58809465981563	6.59087047925478	6.59982654628132
5.92148124434618	5.8050432516915	5.93882699137092	5.47845622422148	5.69994733432579	5.76782627079476	5.72650947848951	5.90284373759863	6.10280323473531	6.09409353481858	5.83866282539506	5.92350059389498
5.69121722771808	6.03342061396711	6.29875112072066	6.25414854219248	6.21331087067285	6.45206436169893	6.39734767242135	6.40591164878037	6.18391571508192	6.15533886058125	6.19325161414561	6.34663371463478
6.74965021432708	6.57836285260505	6.5987318042385	6.30099408293385	6.43161855872953	6.4601782670614	6.27143505101067	6.41826795506888	6.38749390618282	6.38722342780234	6.19907394593916	6.41312998332349
6.05459395664099	5.7646271056658	5.80444994626936	5.57810972453987	5.58993154948513	5.64172003880819	5.2181341463458	4.92940230857484	4.94072312793891	5.0323268940592	4.95965388949633	5.0370317171274
