ZT8_1	ZT8_2	ZT16_1	ZT16_2	t10C_1	t10C_2	t10C_3	t14C_1	t14C_2	t14C_3	t20C_1	t20C_2	t20C_3	t26C_1	t26C_2	t26C_3
29.3854531648893	28.6618149864135	27.9004845692442	22.4338606846034	44.4649745485963	40.9698095741847	39.4868829156576	46.6844999093849	47.1119580138488	42.2271420974517	34.0508964737871	49.5580908620554	46.7575822425664	34.8947077761558	34.0888302737529	49.180247319456
172.64328710644	187.811983401395	183.47957573776	192.4366735118	160.075893245883	161.501336500228	151.17430784737	172.408569686773	178.318680651938	183.742781544322	234.89865196834	241.453433894456	271.462509193754	464.34597907614	453.815628837176	273.512711082896
28.0548850477851	23.3568093725808	23.1859666550468	22.1402461546773	36.6294519258902	38.4814167602276	39.0340960578263	44.6468326520529	44.5333287828112	60.9878078833707	47.3983738958935	42.0276917444105	45.0680715136101	52.9955464838411	52.3378215156409	46.7821354619265
21.4020444622642	16.5360878690816	17.6394749912851	23.9019333342338	29.8288096495792	25.4173544869533	24.9977034650571	28.3454945933963	29.0615533965856	52.64973420074	37.2288672885744	30.8619275354886	33.3822889716624	24.2471555951645	22.2570667213201	32.6114744856159
1081.4213110886	1470.86548400408	1663.00622704619	1796.74646502787	1156.36998672544	1209.27023572701	1270.91620726409	1111.08036844936	1094.64216210477	899.427439303456	1222.61198120421	1030.19782423399	1056.52182791545	1560.5114761092	1516.46842653788	1102.82339345036
487.544408154431	597.813131556182	740.90198794581	746.193676952375	706.344876093037	712.991393893453	685.462800088263	779.877932442609	823.734408773407	655.075557770807	1145.0694933234	1030.71716210418	1087.77777640114	2042.84558990811	2032.45364044313	1405.42150783681
16.0797719938475	13.5046560897486	14.8662291594042	10.9828940174865	23.7673676206933	20.9071425116562	16.2438242136526	26.5115940617975	20.5672453414029	32.7310026255668	16.8898540739361	20.2155011967492	21.4149213082219	15.1967362413218	12.8317635524329	19.3128541847706
10.3139768197293	13.1257271173319	10.983684994771	8.63397777807792	17.7059255918074	16.0858814346144	15.1873215453797	20.317085599508	22.0840860655427	4.70581052561364	15.6186657480212	20.2155011967492	23.5268097194173	15.9065730533879	15.438762301274	16.6967321583748
332.754983864644	328.394632167963	377.329459386231	356.860810270401	664.801822187746	621.542957980532	590.377559943698	515.34796909576	577.702843317937	519.350247270207	890.196233977466	836.095295253317	876.166557599363	1698.75219525907	1667.47381560537	1142.0652238463
63.5367015038968	80.9540131799075	63.6753558005071	55.3186880363236	95.6176316704137	92.1373868111759	97.7454586232804	92.8172866153829	89.4318142173481	117.269805241128	109.686601865723	97.8565127890196	105.749665195291	116.525941163756	122.526249369056	112.185186121821
224.535443673503	221.536661946475	258.634537781731	250.572350437163	526.867056018221	556.533695715905	583.585757076228	456.826165465183	511.720271817858	494.799252538017	630.873815490828	541.111384989707	541.925018387508	1060.07652360261	1029.96235233107	728.935953844631
17.4103401109516	8.19965047591584	12.6476324938996	15.3871119663776	18.7408059382026	15.7748323328698	18.8096164080298	21.5804392990539	23.7526108620964	23.003249995831	21.3390132146382	26.7072245740293	22.4004692334465	36.4918406033045	36.6958290225941	26.7251999262254
78.1729507920429	64.2811383935761	65.8939524660118	57.0803752158801	93.2521908786533	82.1838155553478	83.5581370779008	99.3378218388455	97.3193859828749	97.5826868238054	112.228978517553	106.944925517212	103.356191662602	129.835381389995	140.574702245649	127.227887773597
185.505445571781	173.033753477147	168.504048245603	165.130522228675	252.919444322476	249.994805946575	281.727851855385	278.897060554947	286.166056138275	237.708647323571	372.186991167148	345.840345801121	366.919865379785	602.054320616962	595.796791466371	473.210025764442
16.0797719938475	11.2310822552488	12.3703079107115	13.038195726969	21.697606927903	21.8402898168901	18.8096164080298	25.6965271588646	21.4773497758868	11.4225921032884	23.2457957035106	21.6436803397508	24.6531502053882	11.6475521809914	10.0242264382963	18.0047931715727
46.6828386872438	38.8928972416623	30.396405817937	30.3614529926074	60.1360197940085	51.7010035843743	47.3351884513995	58.0139298601512	52.2692164759239	70.2523341974048	60.7458513179998	56.569152109518	57.598609420036	55.4799753260724	55.9475120909594	67.4931015042266
94.5832909029945	110.510473028404	127.182685350578	158.671002570302	133.464684338579	156.369026321442	155.098460615241	108.466571151693	97.4710700552888	130.008528922925	80.4492703696806	85.5222383721874	84.2084034010977	68.257037943262	74.3970416981428	64.8769794778308
33.8206802219033	27.9039570415803	25.1272387373634	24.4891623940859	37.5164922228003	32.727008377952	33.1478669060199	33.4396627367265	35.1289162931446	28.0987394685497	39.1356497774467	32.6796100811271	33.241496410916	29.0385540766106	31.6823698902073	37.4076982006749
43.578179747334	38.8928972416623	40.6574153958961	37.4082017108331	47.4217755382967	46.4131688547157	44.4675383518015	45.2988861743991	48.0220624483326	47.0910184123196	51.8475330365956	47.4807393813258	48.16550785003	41.9930758968167	40.1049812326171	46.3461151241939
289.733281411609	267.765996581303	275.551337356204	266.721149583097	574.323711902913	858.562373509939	592.490565280243	472.842230107813	472.88914927988	453.572110440565	332.144558900829	336.622098605383	371.284434762922	586.970288360557	611.839860690008	450.100947864612
78.1729507920429	86.2590187937403	87.5252699546824	75.8717051311488	112.323557262221	103.335154473983	108.763272163841	112.501152321211	112.336109151859	118.427871030382	118.584920147127	129.536122870147	136.160858316504	141.015311180036	133.756397825603	143.360640269705
445.8532738185	468.219422989697	488.259292661465	520.110488909298	307.472422582449	308.627561625437	328.968614022447	369.858526922251	407.66499814187	495.030865695868	559.051675076637	520.07820124732	561.776769452745	905.332098572199	875.146734322964	598.129852524841
79.503518909147	73.3754337315751	82.810752040485	85.8545991486353	98.8701127590842	96.8031233373454	84.4637107935633	87.356338365733	86.7015009138965	100.825271033717	105.873036887978	99.4145263995669	101.807473494393	112.621838697393	109.691793990146	98.4505454832435
33.3771575162019	27.146099096747	24.8499141541753	23.6083188043077	50.2307364785121	42.0584814302909	47.4861174040099	47.4588134671711	50.2973235345423	35.7419736776278	56.2966921772977	54.7514695638795	57.598609420036	50.3336584385933	50.5329762279816	57.9006540741086
43.1346570416326	40.4086131313288	35.1109237321344	32.710369232016	51.2656168249073	47.1907916090772	52.4667728401539	62.9858379680415	60.4601563862787	27.4038999949972	59.4746629920849	69.9421022667151	67.031710990042	71.628762800576	91.041726017667	80.3557014673392
